model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-du,DU,71400,483.359,522.93,549.91,147716.43,0.911415,0.918634,0.849836,0.999552
cnn-du,DU,71500,480.488,487.783,567.309,148807.19,0.911371,0.918588,0.849758,0.999553
cnn-du,DU,71600,481.314,487.342,539.828,148759.51,0.911313,0.918533,0.849663,0.999553
cnn-du,DU,71700,480.92,486.84,554.337,149089.13,0.911255,0.91847,0.849554,0.999554
cnn-du,DU,71800,479.715,484.844,490.462,149672.1,0.911281,0.918488,0.849585,0.999554
cnn-du,DU,71900,482.977,519.914,559.375,148868.49,0.911266,0.918479,0.849569,0.999555
cnn-du,DU,72000,478.119,485.902,514.434,150590.22,0.911194,0.918411,0.849451,0.999556
cnn-du,DU,72100,483.029,494.599,554.885,149266.5,0.911193,0.918395,0.849424,0.999556
cnn-du,DU,72200,484.649,553.409,568.758,148973.78,0.911205,0.918399,0.84943,0.999557
cnn-du,DU,72300,482.897,502.429,574.274,149721.5,0.911162,0.918358,0.84936,0.999557
cnn-du,DU,72400,481.642,497.765,545.106,150319.01,0.911119,0.918316,0.849287,0.999558
cnn-du,DU,72500,482.688,525.511,558.061,150200.39,0.911186,0.9184,0.84943,0.999559
cnn-du,DU,72600,486.253,558.592,565.067,149305.11,0.911171,0.918387,0.849408,0.999559
cnn-du,DU,72700,488.67,559.947,568.05,148771.3,0.911183,0.918401,0.849432,0.99956
cnn-du,DU,72800,487.037,552.913,566.462,149475.36,0.911195,0.918407,0.849442,0.99956
cnn-du,DU,72900,482.609,537.862,557.665,151053.85,0.911207,0.918442,0.849501,0.999561
cnn-du,DU,73000,483.705,547.373,570.472,150918.46,0.911219,0.918471,0.84955,0.999562
cnn-du,DU,73100,484.5,538.682,574.184,150877.11,0.911163,0.918423,0.849468,0.999563
cnn-du,DU,73200,488.647,556.738,570.719,149801.34,0.911148,0.918408,0.849442,0.999563
cnn-du,DU,73300,484.776,547.458,568.81,151203.88,0.911173,0.91844,0.849496,0.999564
cnn-du,DU,73400,489.534,562.212,578.287,149938.59,0.911172,0.918425,0.849469,0.999564
cnn-du,DU,73500,485.792,555.558,568.29,151299.18,0.911156,0.918408,0.84944,0.999565
cnn-du,DU,73600,490.244,558.134,562.743,150129.47,0.911141,0.918407,0.849438,0.999565
cnn-du,DU,73700,485.464,549.624,569.801,151813.48,0.911126,0.918394,0.849416,0.999566
cnn-du,DU,73800,491.349,564.498,570.368,150198.83,0.911152,0.918414,0.849449,0.999567
cnn-du,DU,73900,484.265,537.21,570.505,152602.24,0.911177,0.918456,0.84952,0.999567
cnn-du,DU,74000,494.251,563.697,569.404,149721.35,0.911216,0.918509,0.84961,0.999568
cnn-du,DU,74100,490.39,559.856,573.79,151104.29,0.911188,0.918488,0.849575,0.999569
cnn-du,DU,74200,500.92,567.088,580.376,148127.33,0.911173,0.918468,0.849539,0.999569
cnn-du,DU,74300,488.949,558.772,568.267,151958.5,0.911198,0.918489,0.849575,0.99957
cnn-du,DU,74400,501.176,568.256,579.646,148450.84,0.911223,0.918512,0.849614,0.99957
cnn-du,DU,74500,493.071,562.711,569.586,151093.74,0.911262,0.918543,0.849666,0.999571
cnn-du,DU,74600,500.924,568.009,578.756,148924.9,0.911233,0.918523,0.849631,0.999572
cnn-du,DU,74700,503.801,565.195,572.6,148272.95,0.911218,0.918498,0.849589,0.999572
cnn-du,DU,74800,497.857,570.84,575.779,150243.88,0.911203,0.918477,0.849553,0.999573
cnn-du,DU,74900,503.993,569.083,572.196,148613.18,0.911202,0.918464,0.849529,0.999573
cnn-du,DU,75000,499.179,570.116,581.058,150246.66,0.911267,0.918513,0.849613,0.999574
cnn-du,DU,75100,505.052,570.787,576.91,148697.71,0.911252,0.918502,0.849594,0.999574
cnn-du,DU,75200,503.905,567.784,577.204,149234.56,0.911223,0.918474,0.849546,0.999575
cnn-du,DU,75300,488.231,552.498,573.569,154230.43,0.911182,0.918439,0.849486,0.999575
cnn-du,DU,75400,516.849,572.283,576.513,145884.01,0.911207,0.918458,0.849518,0.999576
cnn-du,DU,75500,491.602,557.448,582.031,153579.55,0.911192,0.918451,0.849506,0.999576
cnn-du,DU,75600,511.113,574.12,579.23,147912.58,0.911138,0.918404,0.849443,0.999551
cnn-du,DU,75700,488.388,547.457,567.032,154999.78,0.91107,0.918331,0.849318,0.999551
cnn-du,DU,75800,511.816,576.068,587.005,148100.19,0.910989,0.918273,0.849218,0.999552
cnn-du,DU,75900,518.081,575.553,578.529,146502.2,0.911014,0.91829,0.849247,0.999552
cnn-du,DU,76000,524.691,573.554,581.497,144847.24,0.910987,0.91828,0.84923,0.999553
cnn-du,DU,76100,520.434,572.266,577.721,146224.06,0.910999,0.91829,0.849247,0.999554
cnn-du,DU,76200,521.38,575.735,581.76,146150.52,0.910984,0.918284,0.849236,0.999554
cnn-du,DU,76300,531.556,579.407,589.425,143540.79,0.911022,0.91831,0.84928,0.999555
cnn-du,DU,76400,527.414,580.852,584.952,144857.77,0.910995,0.918285,0.849237,0.999555
cnn-du,DU,76500,529.802,580.752,588.779,144393.7,0.910902,0.918193,0.849079,0.999556
cnn-du,DU,76600,525.205,580.25,584.195,145847.92,0.910914,0.918207,0.849102,0.999556
cnn-du,DU,76700,529.8,574.012,583.097,144771.61,0.910939,0.918218,0.849121,0.999557
cnn-du,DU,76800,529.273,574.617,582.159,145104.58,0.910924,0.918212,0.84911,0.999557
cnn-du,DU,76900,544.646,582.16,584.466,141192.57,0.910897,0.918175,0.849047,0.999558
cnn-du,DU,77000,539.398,582.237,599.52,142751.85,0.91087,0.918156,0.849014,0.999559
cnn-du,DU,77100,542.858,580.359,584.34,142026.12,0.910895,0.918195,0.849079,0.999559
cnn-du,DU,77200,541.724,583.52,603.614,142508.09,0.910907,0.918203,0.849093,0.99956
cnn-du,DU,77300,542.546,580.552,586.004,142476.38,0.910906,0.918204,0.849094,0.99956
cnn-du,DU,77400,545.875,576.517,580.114,141790.78,0.910904,0.918179,0.849052,0.999561
cnn-du,DU,77500,552.982,580.369,585.445,140149.18,0.910903,0.918182,0.849057,0.999561
cnn-du,DU,77600,550.474,580.348,585.5,140969.35,0.910928,0.918213,0.849108,0.999562
cnn-du,DU,77700,546.421,579.578,582.725,142197.96,0.910849,0.918135,0.848975,0.999563
cnn-du,DU,77800,550.393,581.879,584.383,141353.64,0.910848,0.91814,0.848983,0.999563
cnn-du,DU,77900,551.011,582.351,605.764,141376.61,0.910847,0.918143,0.848988,0.999564
cnn-du,DU,78000,553.187,583.588,601.838,141001.03,0.910821,0.918128,0.848962,0.999564
cnn-du,DU,78100,552.602,580.336,582.138,141331.47,0.910794,0.918109,0.848929,0.999565
cnn-du,DU,78200,563.114,583.643,604.529,138870.72,0.910767,0.918072,0.848864,0.999565
cnn-du,DU,78300,564.113,582.08,582.383,138801.91,0.910741,0.918059,0.848842,0.999566
cnn-du,DU,78400,567.055,582.482,584.755,138258.31,0.910702,0.918028,0.848789,0.999567
cnn-du,DU,78500,566.784,583.421,584.688,138500.66,0.910675,0.918,0.84874,0.999567
cnn-du,DU,78600,565.794,584.26,589.561,138919.81,0.910662,0.917998,0.848737,0.999568
cnn-du,DU,78700,571.915,582.916,585.911,137607.82,0.910661,0.917995,0.848732,0.999568
cnn-du,DU,78800,569.579,582.639,584.916,138347.82,0.910673,0.918009,0.848755,0.999569
cnn-du,DU,78900,569.007,582.383,589.648,138662.74,0.910646,0.917995,0.84873,0.999569
cnn-du,DU,79000,569.703,582.395,589.736,138668.85,0.91062,0.917973,0.848692,0.99957
cnn-du,DU,79100,567.86,581.038,585.196,139294.81,0.910619,0.917966,0.848681,0.99957
cnn-du,DU,79200,570.369,583.711,610.573,138857.4,0.910644,0.917981,0.848706,0.999571
cnn-du,DU,79300,570.529,583.608,616.62,138993.82,0.910668,0.918013,0.84876,0.999572
cnn-du,DU,79400,568.356,581.565,585.692,139701.11,0.91063,0.917971,0.848688,0.999572
cnn-du,DU,79500,569.81,582.516,586.122,139520.18,0.910604,0.917943,0.84864,0.999573
cnn-du,DU,79600,570.307,583.238,609.98,139573.92,0.910616,0.917959,0.848684,0.999548
cnn-du,DU,79700,571.091,583.29,586.604,139557.46,0.91059,0.917943,0.848656,0.999549
cnn-du,DU,79800,572.057,585.293,642.107,139496.7,0.910551,0.917918,0.848614,0.999549
cnn-du,DU,79900,571.82,583.358,607.258,139729.29,0.910538,0.917911,0.848601,0.99955
cnn-du,DU,80000,571.772,582.544,617.932,139915.79,0.910475,0.917846,0.84849,0.99955
