model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-cu,CU,100,2.056,2.809,4.234,48638.57,0.93,0.933333,0.924528,0.942308
cnn-cu,CU,200,2.86,3.37,3.611,69938.27,0.93,0.932039,0.941176,0.923077
cnn-cu,CU,300,3.536,4.287,4.582,84848.24,0.94,0.942308,0.942308,0.942308
cnn-cu,CU,400,4.658,5.639,7.178,85882.11,0.9375,0.941725,0.935185,0.948357
cnn-cu,CU,500,5.309,6.394,7.079,94176.16,0.944,0.94697,0.943396,0.95057
cnn-cu,CU,600,5.994,7.238,7.641,100097.57,0.945,0.947368,0.942857,0.951923
cnn-cu,CU,700,6.244,6.69,7.146,112113.91,0.947143,0.949796,0.948509,0.951087
cnn-cu,CU,800,7.411,8.757,9.447,107946.88,0.945,0.94686,0.94686,0.94686
cnn-cu,CU,900,8.279,9.12,11.314,108710.54,0.944444,0.945887,0.94181,0.95
cnn-cu,CU,1000,8.658,10.15,11.215,115493.55,0.947,0.947886,0.946955,0.948819
cnn-cu,CU,1100,9.205,9.794,10.372,119500.67,0.946364,0.946217,0.945355,0.94708
cnn-cu,CU,1200,51.625,52.774,53.296,23244.6,0.948333,0.94876,0.94876,0.94876
cnn-cu,CU,1300,52.659,54.656,55.429,24687.26,0.947692,0.948795,0.950226,0.947368
cnn-cu,CU,1400,53.486,55.453,56.62,26175.12,0.948571,0.949081,0.953125,0.94507
cnn-cu,CU,1500,54.192,56.178,56.403,27679.38,0.951333,0.951815,0.956233,0.947438
cnn-cu,CU,1600,54.438,56.244,57.71,29391.15,0.950625,0.951504,0.95326,0.949755
cnn-cu,CU,1700,55.349,57.186,58.348,30714.39,0.952353,0.953152,0.953704,0.952601
cnn-cu,CU,1800,55.865,58.227,58.727,32220.47,0.952778,0.953322,0.951754,0.954895
cnn-cu,CU,1900,56.558,57.849,59.588,33593.81,0.953158,0.95367,0.952183,0.955162
cnn-cu,CU,2000,57.545,59.955,61.002,34755.24,0.953,0.953094,0.953094,0.953094
cnn-cu,CU,2100,58.222,60.376,62.515,36069.1,0.953333,0.953686,0.954588,0.952786
cnn-cu,CU,2200,58.472,60.498,61.064,37624.79,0.953636,0.954383,0.954383,0.954383
cnn-cu,CU,2300,59.861,62.212,63.087,38422.08,0.953478,0.954058,0.954467,0.953648
cnn-cu,CU,2400,60.709,62.968,63.483,39532.66,0.953333,0.953604,0.952815,0.954395
cnn-cu,CU,2500,60.206,62.375,63.54,41524.26,0.9536,0.953637,0.952115,0.955164
cnn-cu,CU,2600,61.1,64.569,64.969,42553.05,0.953462,0.953551,0.952454,0.95465
cnn-cu,CU,2700,61.854,65.161,66.305,43651.34,0.953704,0.953721,0.951959,0.95549
cnn-cu,CU,2800,62.299,65.29,66.453,44944.56,0.954643,0.954852,0.953158,0.956553
cnn-cu,CU,2900,63.138,66.03,67.003,45931.23,0.954483,0.954887,0.951635,0.958162
cnn-cu,CU,3000,63.473,66.982,68.03,47263.97,0.955333,0.955659,0.952507,0.958831
cnn-cu,CU,3100,64.318,66.95,68.548,48198.27,0.955806,0.956132,0.952168,0.960129
cnn-cu,CU,3200,64.96,68.654,69.518,49261.38,0.95625,0.956305,0.953329,0.959299
cnn-cu,CU,3300,65.766,69.756,71.283,50177.68,0.956667,0.956785,0.953614,0.959976
cnn-cu,CU,3400,65.328,70.265,72.083,52044.9,0.957353,0.957565,0.95505,0.960094
cnn-cu,CU,3500,66.493,70.368,72.135,52637.5,0.957143,0.957314,0.955139,0.959498
cnn-cu,CU,3600,66.904,71.007,74.119,53808.49,0.956667,0.956858,0.954746,0.95898
cnn-cu,CU,3700,67.357,71.24,72.755,54931.47,0.956216,0.956498,0.953937,0.959074
cnn-cu,CU,3800,67.494,70.897,72.429,56301.08,0.955789,0.956021,0.953027,0.959034
cnn-cu,CU,3900,68.254,73.6,76.022,57139.82,0.956154,0.956455,0.953299,0.959632
cnn-cu,CU,4000,68.708,72.979,74.074,58217.28,0.95525,0.955462,0.951437,0.95952
cnn-cu,CU,4100,69.207,73.04,74.43,59242.75,0.955366,0.95542,0.95148,0.959393
cnn-cu,CU,4200,70.137,74.84,75.699,59882.67,0.95619,0.956315,0.952246,0.96042
cnn-cu,CU,4300,70.633,75.455,76.545,60878.06,0.956512,0.956763,0.953456,0.960093
cnn-cu,CU,4400,71.482,75.802,77.064,61553.6,0.956818,0.956936,0.953909,0.959982
cnn-cu,CU,4500,72.099,77.295,78.299,62413.88,0.956667,0.956963,0.953806,0.960142
cnn-cu,CU,4600,72.611,76.88,77.985,63350.91,0.956304,0.956709,0.953628,0.95981
cnn-cu,CU,4700,73.596,78.274,79.282,63862.39,0.956809,0.95729,0.954679,0.959916
cnn-cu,CU,4800,73.729,79.003,81.398,65103.72,0.957292,0.957775,0.955218,0.960347
cnn-cu,CU,4900,74.344,79.464,81.88,65909.71,0.956939,0.957296,0.95517,0.959432
cnn-cu,CU,5000,74.981,80.548,82.637,66683.73,0.9564,0.95678,0.953755,0.959825
cnn-cu,CU,5100,75.571,81.715,83.164,67486.55,0.956275,0.956556,0.953768,0.959359
cnn-cu,CU,5200,75.558,81.544,82.85,68821.58,0.956731,0.957004,0.954268,0.959755
cnn-cu,CU,5300,76.757,82.07,83.774,69048.69,0.95717,0.957307,0.954614,0.960015
cnn-cu,CU,5400,77.778,84.112,85.772,69428.77,0.957407,0.957627,0.955164,0.960103
cnn-cu,CU,5500,78.15,83.628,84.573,70377.29,0.957818,0.957986,0.955564,0.960421
cnn-cu,CU,5600,78.531,83.554,84.367,71308.98,0.957143,0.957265,0.954885,0.959657
cnn-cu,CU,5700,78.155,84.126,85.031,72931.78,0.957018,0.957085,0.955245,0.958933
cnn-cu,CU,5800,42.133,45.369,47.141,137659.31,0.957069,0.957224,0.955091,0.959366
cnn-cu,CU,5900,42.108,44.154,46.855,140116.6,0.957119,0.9573,0.954882,0.959729
cnn-cu,CU,6000,43.636,46.384,47.8,137500.22,0.957667,0.957737,0.955194,0.960294
cnn-cu,CU,6100,43.968,46.12,48.174,138737.43,0.956885,0.956991,0.954338,0.959659
cnn-cu,CU,6200,44.847,48.961,51.866,138248.34,0.95629,0.95641,0.953802,0.959032
cnn-cu,CU,6300,45.575,48.608,49.494,138234.61,0.956032,0.956067,0.953496,0.958651
cnn-cu,CU,6400,46.05,49.536,51.007,138978.9,0.95625,0.956236,0.953851,0.958634
cnn-cu,CU,6500,46.107,47.904,49.671,140977.47,0.956154,0.956147,0.953945,0.958359
cnn-cu,CU,6600,48.318,51.837,55.179,136596.14,0.956061,0.956101,0.95379,0.958422
cnn-cu,CU,6700,47.56,50.193,51.826,140873.58,0.956269,0.956223,0.954085,0.958371
cnn-cu,CU,6800,48.901,52.41,56.02,139057.29,0.956176,0.956267,0.953747,0.958799
cnn-cu,CU,6900,50.16,54.086,56.559,137560.49,0.956812,0.956936,0.954454,0.959432
cnn-cu,CU,7000,49.78,53.679,54.891,140619.68,0.956857,0.957053,0.954339,0.959783
cnn-cu,CU,7100,50.451,53.815,54.552,140731.69,0.956901,0.95701,0.954329,0.959707
cnn-cu,CU,7200,51.437,55.76,57.782,139977.14,0.956806,0.956907,0.954395,0.959433
cnn-cu,CU,7300,51.646,55.902,57.621,141347.72,0.956986,0.957057,0.954707,0.959419
cnn-cu,CU,7400,52.452,56.629,57.95,141081.31,0.957432,0.957473,0.95528,0.959675
cnn-cu,CU,7500,52.938,56.494,58.419,141673.83,0.957067,0.957078,0.954533,0.959636
cnn-cu,CU,7600,54.563,59.066,60.748,139288.84,0.957368,0.957368,0.954856,0.959894
cnn-cu,CU,7700,54.595,59.888,60.923,141039.71,0.957792,0.957754,0.955146,0.960375
cnn-cu,CU,7800,55.242,59.236,61.131,141196.19,0.957821,0.95775,0.955419,0.960093
cnn-cu,CU,7900,56.16,60.012,61.019,140669.23,0.957722,0.957679,0.955499,0.959868
cnn-cu,CU,8000,56.376,59.017,61.707,141904.97,0.958125,0.958025,0.95575,0.960311
cnn-cu,CU,8100,57.367,61.529,62.932,141197.15,0.958272,0.958148,0.956017,0.960288
cnn-cu,CU,8200,57.517,60.643,62.585,142566.28,0.958537,0.958486,0.956151,0.960832
cnn-cu,CU,8300,58.087,60.939,63.303,142889.97,0.959036,0.959016,0.95671,0.961334
cnn-cu,CU,8400,59.526,62.992,65.816,141115.61,0.959167,0.959103,0.95648,0.961741
cnn-cu,CU,8500,59.49,63.46,64.479,142880.54,0.959294,0.959217,0.956736,0.961711
cnn-cu,CU,8600,59.994,62.784,64.514,143346.79,0.959419,0.959367,0.956582,0.962167
cnn-cu,CU,8700,60.798,64.236,65.716,143097.96,0.95931,0.959207,0.956562,0.961867
cnn-cu,CU,8800,62.297,66.413,69.551,141258.08,0.959432,0.959316,0.956808,0.961837
cnn-cu,CU,8900,62.528,66.851,67.698,142337.04,0.959551,0.959441,0.956854,0.962042
cnn-cu,CU,9000,63.141,66.504,68.323,142538.55,0.959444,0.959331,0.956454,0.962226
cnn-cu,CU,9100,63.07,67.621,69.37,144282.99,0.959451,0.959276,0.956216,0.962356
cnn-cu,CU,9200,64.752,70.141,73.291,142081.49,0.959565,0.959424,0.956295,0.962574
cnn-cu,CU,9300,64.629,69.1,71.031,143897.87,0.95914,0.958999,0.955904,0.962113
cnn-cu,CU,9400,65.7,69.969,73.854,143074.45,0.959149,0.958957,0.955485,0.962454
cnn-cu,CU,9500,66.561,70.856,75.525,142726.66,0.959263,0.959087,0.955551,0.962649
cnn-cu,CU,9600,67.092,71.604,73.03,143086.95,0.959063,0.95887,0.954972,0.962799
cnn-cu,CU,9700,68.056,73.504,82.215,142530.61,0.958866,0.958708,0.954658,0.962794
cnn-cu,CU,9800,68.309,72.945,74.549,143465.54,0.959082,0.958918,0.954907,0.962963
cnn-cu,CU,9900,69.216,74.757,76.017,143031.43,0.959192,0.959035,0.955161,0.96294
cnn-cu,CU,10000,70.131,75.642,78.127,142590.92,0.9592,0.959094,0.955263,0.962956
cnn-cu,CU,10100,70.355,75.32,76.759,143558.35,0.959208,0.959111,0.955129,0.963125
cnn-cu,CU,10200,71.409,76.731,80.261,142839.18,0.959118,0.958977,0.955124,0.962861
cnn-cu,CU,10300,71.937,76.516,79.962,143180.27,0.958835,0.958674,0.954766,0.962615
cnn-cu,CU,10400,72.224,77.096,83.414,143996.38,0.95875,0.958587,0.954624,0.962582
cnn-cu,CU,10500,72.846,76.663,79.041,144138.91,0.958667,0.958477,0.954459,0.962529
cnn-cu,CU,10600,73.607,78.82,84.686,144007.4,0.958774,0.95859,0.95434,0.962878
cnn-cu,CU,10700,73.959,78.899,80.964,144674.74,0.958037,0.957828,0.953262,0.962439
cnn-cu,CU,10800,74.694,78.844,82.736,144590.18,0.958241,0.95805,0.953351,0.962797
cnn-cu,CU,10900,75.727,80.332,82.387,143938.81,0.958073,0.957869,0.953386,0.962393
cnn-cu,CU,11000,76.21,80.97,82.041,144337.82,0.957909,0.957705,0.953611,0.961835
cnn-cu,CU,11100,76.971,82.735,83.782,144209.37,0.958288,0.958126,0.954071,0.962216
cnn-cu,CU,11200,77.834,83.186,84.392,143895.26,0.958214,0.958087,0.953986,0.962223
cnn-cu,CU,11300,77.686,82.546,85.718,145457.81,0.95823,0.958104,0.954039,0.962204
cnn-cu,CU,11400,79.243,84.058,88.842,143860.62,0.958333,0.958315,0.954045,0.962623
cnn-cu,CU,11500,79.234,84.752,88.547,145140.5,0.958174,0.958134,0.954065,0.962238
cnn-cu,CU,11600,80.202,84.845,87.35,144634.29,0.958103,0.95806,0.954272,0.961878
cnn-cu,CU,11700,80.591,84.145,91.028,145177.53,0.958034,0.95798,0.954143,0.961849
cnn-cu,CU,11800,81.788,86.663,90.925,144276.0,0.958051,0.957969,0.954161,0.961807
cnn-cu,CU,11900,81.697,86.701,87.293,145660.47,0.957899,0.957846,0.954233,0.961486
cnn-cu,CU,12000,83.169,88.225,89.943,144285.12,0.957917,0.957843,0.954258,0.961455
cnn-cu,CU,12100,83.646,88.417,93.05,144656.5,0.957934,0.95784,0.954283,0.961423
cnn-cu,CU,12200,84.637,90.307,94.16,144144.51,0.957951,0.957823,0.954449,0.961221
cnn-cu,CU,12300,84.79,89.426,90.856,145064.72,0.958211,0.958082,0.954811,0.961375
cnn-cu,CU,12400,85.494,90.388,93.144,145039.78,0.958226,0.95807,0.954978,0.961182
cnn-cu,CU,12500,85.591,89.71,92.639,146044.19,0.95832,0.958149,0.955004,0.961315
cnn-cu,CU,12600,86.752,92.207,96.192,145240.94,0.958571,0.95838,0.955181,0.9616
cnn-cu,CU,12700,87.801,95.7,100.351,144644.94,0.958819,0.958627,0.955528,0.961746
cnn-cu,CU,12800,88.333,92.826,96.395,144905.91,0.959063,0.95887,0.955719,0.962041
cnn-cu,CU,12900,88.915,95.9,97.965,145083.1,0.959147,0.958979,0.95578,0.962199
cnn-cu,CU,13000,89.618,95.444,96.263,145060.57,0.959462,0.959283,0.956107,0.962481
cnn-cu,CU,13100,90.086,95.419,99.989,145417.26,0.959542,0.959381,0.956156,0.962627
cnn-cu,CU,13200,90.274,95.325,100.057,146222.25,0.959697,0.959531,0.956331,0.962754
cnn-cu,CU,13300,91.3,100.209,102.385,145673.14,0.959474,0.959268,0.956306,0.96225
cnn-cu,CU,13400,91.468,96.866,101.445,146499.08,0.959478,0.959317,0.956379,0.962273
cnn-cu,CU,13500,92.515,97.644,99.428,145921.82,0.959259,0.959114,0.955845,0.962405
cnn-cu,CU,13600,93.136,99.158,101.352,146023.36,0.959118,0.959009,0.955347,0.9627
cnn-cu,CU,13700,93.794,97.861,98.542,146065.2,0.959124,0.958944,0.955302,0.962614
cnn-cu,CU,13800,94.747,100.189,104.311,145651.47,0.95913,0.958958,0.955204,0.962741
cnn-cu,CU,13900,95.077,100.878,106.101,146197.23,0.959281,0.959116,0.955252,0.963011
cnn-cu,CU,14000,95.87,102.081,105.092,146031.78,0.959286,0.959128,0.955156,0.963134
cnn-cu,CU,14100,97.054,104.264,109.251,145279.41,0.959149,0.958957,0.954874,0.963074
cnn-cu,CU,14200,97.177,102.493,105.633,146124.44,0.959225,0.958997,0.954872,0.963158
cnn-cu,CU,14300,98.723,104.777,109.291,144849.77,0.959371,0.959162,0.955201,0.963156
cnn-cu,CU,14400,99.353,105.287,109.008,144937.94,0.959514,0.959313,0.955512,0.963145
cnn-cu,CU,14500,99.229,105.853,108.396,146126.75,0.959448,0.959229,0.955519,0.962968
cnn-cu,CU,14600,99.978,106.138,110.61,146031.91,0.959452,0.959229,0.955412,0.963076
cnn-cu,CU,14700,100.717,106.231,111.86,145953.72,0.959456,0.959184,0.955389,0.963009
cnn-cu,CU,14800,101.162,106.54,110.891,146300.23,0.959459,0.959173,0.955272,0.963105
cnn-cu,CU,14900,101.87,107.087,108.475,146265.21,0.959463,0.959211,0.955212,0.963244
cnn-cu,CU,15000,102.224,108.502,110.01,146736.5,0.959533,0.959292,0.955256,0.963362
cnn-cu,CU,15100,103.044,108.956,111.733,146538.77,0.959669,0.959424,0.955541,0.96334
cnn-cu,CU,15200,103.61,108.894,117.157,146704.11,0.959671,0.959455,0.955474,0.96347
cnn-cu,CU,15300,104.859,111.066,113.774,145910.67,0.959673,0.959437,0.95523,0.963682
cnn-cu,CU,15400,104.666,109.641,113.084,147135.04,0.95974,0.959493,0.955373,0.963648
cnn-cu,CU,15500,105.78,113.056,117.254,146530.29,0.959806,0.959553,0.955521,0.96362
cnn-cu,CU,15600,106.843,113.693,116.695,146008.26,0.959744,0.959489,0.955421,0.963592
cnn-cu,CU,15700,108.492,114.74,119.735,144711.35,0.959745,0.959482,0.955195,0.963807
cnn-cu,CU,15800,107.306,112.731,117.178,147242.95,0.959684,0.959383,0.95518,0.963622
cnn-cu,CU,15900,109.352,115.633,118.811,145401.79,0.959748,0.959468,0.955233,0.96374
cnn-cu,CU,16000,108.86,114.671,120.015,146977.76,0.959812,0.959532,0.955383,0.963717
cnn-cu,CU,16100,110.615,118.854,121.069,145550.09,0.959876,0.959625,0.955445,0.963842
cnn-cu,CU,16200,110.89,119.055,121.552,146091.22,0.960123,0.959846,0.955688,0.96404
cnn-cu,CU,16300,112.142,119.683,121.136,145350.86,0.960061,0.959822,0.955517,0.964166
cnn-cu,CU,16400,112.851,121.397,126.595,145324.06,0.960183,0.959951,0.955672,0.964268
cnn-cu,CU,16500,113.043,119.681,124.252,145962.72,0.960242,0.960024,0.955715,0.964373
cnn-cu,CU,16600,113.683,120.304,121.901,146020.43,0.96012,0.959903,0.95562,0.964225
cnn-cu,CU,16700,114.028,119.606,122.516,146454.73,0.96012,0.959923,0.955667,0.964217
cnn-cu,CU,16800,115.225,121.832,124.303,145801.35,0.960179,0.960033,0.955979,0.964123
cnn-cu,CU,16900,116.1,123.652,130.828,145563.64,0.959941,0.9598,0.955432,0.964209
cnn-cu,CU,17000,116.316,123.494,127.392,146154.07,0.959824,0.959698,0.955582,0.96385
cnn-cu,CU,17100,116.194,124.82,126.028,147168.16,0.959649,0.959536,0.955278,0.963831
cnn-cu,CU,17200,116.336,120.727,123.602,147848.17,0.959767,0.959645,0.955411,0.963918
cnn-cu,CU,17300,117.529,123.773,127.437,147197.3,0.95948,0.959355,0.955091,0.963658
cnn-cu,CU,17400,119.432,127.748,129.889,145689.12,0.959368,0.959253,0.955015,0.963529
cnn-cu,CU,17500,119.568,124.757,128.472,146360.56,0.959371,0.959253,0.955038,0.963504
cnn-cu,CU,17600,120.149,125.447,128.113,146484.66,0.959148,0.959034,0.954628,0.96348
cnn-cu,CU,17700,120.652,127.522,131.242,146702.95,0.959209,0.959052,0.954828,0.963313
cnn-cu,CU,17800,121.211,126.643,131.906,146850.79,0.959213,0.959015,0.954811,0.963257
cnn-cu,CU,17900,122.127,129.746,131.146,146568.26,0.959162,0.958981,0.954749,0.963251
cnn-cu,CU,18000,122.514,129.798,131.854,146921.99,0.959056,0.95888,0.954672,0.963125
cnn-cu,CU,18100,124.106,131.088,133.474,145842.88,0.959116,0.958893,0.954757,0.963066
cnn-cu,CU,18200,123.804,129.477,137.346,147007.02,0.959121,0.958913,0.9548,0.963062
cnn-cu,CU,18300,124.396,130.865,136.385,147110.68,0.959016,0.958827,0.954739,0.962951
cnn-cu,CU,18400,125.506,133.438,134.267,146606.98,0.958967,0.958813,0.954802,0.962857
cnn-cu,CU,18500,125.65,132.706,135.625,147234.29,0.959027,0.958907,0.954972,0.962874
cnn-cu,CU,18600,126.724,134.106,142.255,146775.29,0.95914,0.959061,0.955253,0.962899
cnn-cu,CU,18700,126.55,134.594,136.213,147767.57,0.959305,0.959255,0.95552,0.963019
cnn-cu,CU,18800,128.427,137.491,147.389,146386.48,0.959309,0.959237,0.955622,0.96288
cnn-cu,CU,18900,127.267,133.882,136.778,148506.51,0.959471,0.959381,0.955732,0.963058
cnn-cu,CU,19000,129.934,138.727,140.73,146228.04,0.959526,0.959443,0.955663,0.963253
cnn-cu,CU,19100,129.406,135.982,139.832,147597.32,0.959424,0.95935,0.95569,0.963037
cnn-cu,CU,19200,130.898,139.512,142.126,146679.38,0.959427,0.959345,0.955604,0.963114
cnn-cu,CU,19300,130.682,137.214,141.662,147687.11,0.959326,0.959223,0.955401,0.963075
cnn-cu,CU,19400,132.491,141.964,144.167,146425.17,0.959278,0.959182,0.955331,0.963063
cnn-cu,CU,19500,132.106,138.981,142.399,147609.27,0.959333,0.959248,0.955369,0.963158
cnn-cu,CU,19600,133.633,142.419,145.423,146670.45,0.959439,0.95935,0.955393,0.963339
cnn-cu,CU,19700,133.086,139.976,145.924,148024.67,0.959442,0.95934,0.955499,0.963213
cnn-cu,CU,19800,134.443,139.711,142.687,147273.98,0.959495,0.959376,0.955504,0.963279
cnn-cu,CU,19900,136.531,143.482,147.053,145754.8,0.959347,0.959197,0.955007,0.963425
cnn-cu,CU,20000,135.45,143.594,144.827,147656.5,0.9593,0.959173,0.954959,0.963426
